idProducto,idSucursal,Nombre,Descripcion,FechaLanzamiento,Estado,Disponible,PrecioVenta,Descuento
762,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
763,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
764,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
765,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
766,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
767,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
768,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
769,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
770,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
771,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
772,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
773,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
774,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
775,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
776,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
777,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
778,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
779,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
780,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
781,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
782,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
783,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
784,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
785,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
786,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
787,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
788,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
789,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
790,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
791,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
792,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
793,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
794,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
795,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
796,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
797,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
798,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
799,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
800,1,Gameboy Advance,"La Game Boy Advance (conocida en Japón como ___________; G_mu B_i Adobansu), abreviada como GBA, es una popular consola de videojuegos de la compañía Nintendo, fabricada desde marzo de 2001 hasta 2008.",01/01/01,Nuevo,1,700,0
801,1,Virtual Boy,"Virtual Boy fue una consola de videojuegos, lanzada en 1995 por Nintendo, que usaba un proyector de estilo gafas para mostrar los juegos en «verdadero» 3D (aunque monocromáticos), por medio de un efecto estereoscópico. El precio de salida fue alrededor de 180 dólares.",01/01/95,Nuevo,1,6000,0
802,1,Virtual Boy,"Virtual Boy fue una consola de videojuegos, lanzada en 1995 por Nintendo, que usaba un proyector de estilo gafas para mostrar los juegos en «verdadero» 3D (aunque monocromáticos), por medio de un efecto estereoscópico. El precio de salida fue alrededor de 180 dólares.",01/01/95,Nuevo,1,6000,0
803,1,Virtual Boy,"Virtual Boy fue una consola de videojuegos, lanzada en 1995 por Nintendo, que usaba un proyector de estilo gafas para mostrar los juegos en «verdadero» 3D (aunque monocromáticos), por medio de un efecto estereoscópico. El precio de salida fue alrededor de 180 dólares.",01/01/95,Nuevo,1,6000,0
804,1,Virtual Boy,"Virtual Boy fue una consola de videojuegos, lanzada en 1995 por Nintendo, que usaba un proyector de estilo gafas para mostrar los juegos en «verdadero» 3D (aunque monocromáticos), por medio de un efecto estereoscópico. El precio de salida fue alrededor de 180 dólares.",01/01/95,Nuevo,1,6000,0
805,1,Virtual Boy,"Virtual Boy fue una consola de videojuegos, lanzada en 1995 por Nintendo, que usaba un proyector de estilo gafas para mostrar los juegos en «verdadero» 3D (aunque monocromáticos), por medio de un efecto estereoscópico. El precio de salida fue alrededor de 180 dólares.",01/01/95,Nuevo,1,6000,0
806,1,Virtual Boy,"Virtual Boy fue una consola de videojuegos, lanzada en 1995 por Nintendo, que usaba un proyector de estilo gafas para mostrar los juegos en «verdadero» 3D (aunque monocromáticos), por medio de un efecto estereoscópico. El precio de salida fue alrededor de 180 dólares.",01/01/95,Nuevo,1,6000,0
807,1,Virtual Boy,"Virtual Boy fue una consola de videojuegos, lanzada en 1995 por Nintendo, que usaba un proyector de estilo gafas para mostrar los juegos en «verdadero» 3D (aunque monocromáticos), por medio de un efecto estereoscópico. El precio de salida fue alrededor de 180 dólares.",01/01/95,Nuevo,1,6000,0
808,1,Virtual Boy,"Virtual Boy fue una consola de videojuegos, lanzada en 1995 por Nintendo, que usaba un proyector de estilo gafas para mostrar los juegos en «verdadero» 3D (aunque monocromáticos), por medio de un efecto estereoscópico. El precio de salida fue alrededor de 180 dólares.",01/01/95,Nuevo,1,6000,0
809,1,Virtual Boy,"Virtual Boy fue una consola de videojuegos, lanzada en 1995 por Nintendo, que usaba un proyector de estilo gafas para mostrar los juegos en «verdadero» 3D (aunque monocromáticos), por medio de un efecto estereoscópico. El precio de salida fue alrededor de 180 dólares.",01/01/95,Nuevo,1,6000,0
810,1,Virtual Boy,"Virtual Boy fue una consola de videojuegos, lanzada en 1995 por Nintendo, que usaba un proyector de estilo gafas para mostrar los juegos en «verdadero» 3D (aunque monocromáticos), por medio de un efecto estereoscópico. El precio de salida fue alrededor de 180 dólares.",01/01/95,Nuevo,1,6000,0
811,1,Virtual Boy,"Virtual Boy fue una consola de videojuegos, lanzada en 1995 por Nintendo, que usaba un proyector de estilo gafas para mostrar los juegos en «verdadero» 3D (aunque monocromáticos), por medio de un efecto estereoscópico. El precio de salida fue alrededor de 180 dólares.",01/01/95,Nuevo,1,6000,0
812,1,Virtual Boy,"Virtual Boy fue una consola de videojuegos, lanzada en 1995 por Nintendo, que usaba un proyector de estilo gafas para mostrar los juegos en «verdadero» 3D (aunque monocromáticos), por medio de un efecto estereoscópico. El precio de salida fue alrededor de 180 dólares.",01/01/95,Nuevo,1,6000,0
813,1,Virtual Boy,"Virtual Boy fue una consola de videojuegos, lanzada en 1995 por Nintendo, que usaba un proyector de estilo gafas para mostrar los juegos en «verdadero» 3D (aunque monocromáticos), por medio de un efecto estereoscópico. El precio de salida fue alrededor de 180 dólares.",01/01/95,Nuevo,1,6000,0
814,1,Virtual Boy,"Virtual Boy fue una consola de videojuegos, lanzada en 1995 por Nintendo, que usaba un proyector de estilo gafas para mostrar los juegos en «verdadero» 3D (aunque monocromáticos), por medio de un efecto estereoscópico. El precio de salida fue alrededor de 180 dólares.",01/01/95,Nuevo,1,6000,0
815,1,Virtual Boy,"Virtual Boy fue una consola de videojuegos, lanzada en 1995 por Nintendo, que usaba un proyector de estilo gafas para mostrar los juegos en «verdadero» 3D (aunque monocromáticos), por medio de un efecto estereoscópico. El precio de salida fue alrededor de 180 dólares.",01/01/95,Nuevo,1,6000,0
816,1,Virtual Boy,"Virtual Boy fue una consola de videojuegos, lanzada en 1995 por Nintendo, que usaba un proyector de estilo gafas para mostrar los juegos en «verdadero» 3D (aunque monocromáticos), por medio de un efecto estereoscópico. El precio de salida fue alrededor de 180 dólares.",01/01/95,Nuevo,1,6000,0
